(2909)SPMM,57,48,0 --> 2
(2910)SPMM,57,49,0 --> 2
(2911)SPMM,57,50,0 --> 2
(2912)SPMM,57,51,0 --> 2
(2913)SPMM,57,52,0 --> 2
(2914)SPMM,57,53,0 --> 2
(2915)SPMM,57,54,0 --> 2
(2916)SPMM,57,55,0 --> 2
(2917)SPMM,57,56,0 --> 2
(2918)SPMM,57,57,0 --> 2
(2919)SPMM,57,58,0 --> 2
(2920)SPMM,57,59,0 --> 2
(2921)SETZERO,58,1 --> 41
(2922)SPMM,58,10,0 --> 2
(2923)SPMM,58,11,0 --> 2
(2924)SPMM,58,12,0 --> 2
(2925)SPMM,58,16,0 --> 2
(2926)SPMM,58,17,0 --> 2
(2927)SPMM,58,18,0 --> 2
(2928)SPMM,58,19,0 --> 2
(2929)SPMM,58,20,0 --> 2
(2930)SPMM,58,21,0 --> 2
(2931)SPMM,58,22,0 --> 2
(2932)SPMM,58,23,0 --> 2
(2933)SPMM,58,26,0 --> 2
(2934)SPMM,58,27,0 --> 2
(2935)SPMM,58,28,0 --> 2
(2936)SPMM,58,29,0 --> 2
(2937)SPMM,58,30,0 --> 2
(2938)SPMM,58,31,0 --> 2
(2939)SPMM,58,33,0 --> 2
(2940)SPMM,58,35,0 --> 2
(2941)SPMM,58,37,0 --> 2
(2942)SPMM,58,38,0 --> 2
(2943)SPMM,58,39,0 --> 2
(2944)SPMM,58,41,0 --> 2
(2945)SPMM,58,42,0 --> 2
(2946)SPMM,58,43,0 --> 2
(2947)SPMM,58,44,0 --> 2
(2948)SPMM,58,45,0 --> 2
(2949)SPMM,58,46,0 --> 2
(2950)SPMM,58,47,0 --> 2
(2951)SPMM,58,48,0 --> 2
(2952)SPMM,58,49,0 --> 2
(2953)SPMM,58,50,0 --> 2
(2954)SPMM,58,51,0 --> 2
(2955)SPMM,58,52,0 --> 2
(2956)SPMM,58,53,0 --> 2
(2957)SPMM,58,54,0 --> 2
(2958)SPMM,58,55,0 --> 2
(2959)SPMM,58,56,0 --> 2
(2960)SPMM,58,57,0 --> 2
(2961)SPMM,58,58,0 --> 2
(2962)SPMM,58,59,0 --> 2
(2963)SETZERO,59,1 --> 53
(2964)SPMM,59,12,0 --> 2
(2965)SPMM,59,13,0 --> 2
(2966)SPMM,59,14,0 --> 2
(2967)SPMM,59,15,0 --> 2
(2968)SPMM,59,16,0 --> 2
(2969)SPMM,59,17,0 --> 2
(2970)SPMM,59,19,0 --> 2
(2971)SPMM,59,20,0 --> 2
(2972)SPMM,59,21,0 --> 2
(2973)SPMM,59,22,0 --> 2
(2974)SPMM,59,23,0 --> 2
(2975)SPMM,59,30,0 --> 2
(2976)SPMM,59,34,0 --> 2
(2977)SPMM,59,35,0 --> 2
(2978)SPMM,59,36,0 --> 2
(2979)SPMM,59,38,0 --> 2
(2980)SPMM,59,39,0 --> 2
(2981)SPMM,59,40,0 --> 2
(2982)SPMM,59,41,0 --> 2
(2983)SPMM,59,42,0 --> 2
(2984)SPMM,59,43,0 --> 2
(2985)SPMM,59,46,0 --> 2
(2986)SPMM,59,47,0 --> 2
(2987)SPMM,59,48,0 --> 2
(2988)SPMM,59,49,0 --> 2
(2989)SPMM,59,50,0 --> 2
(2990)SPMM,59,51,0 --> 2
(2991)SPMM,59,52,0 --> 2
(2992)SPMM,59,54,0 --> 2
(2993)SPMM,59,55,0 --> 2
(2994)SPMM,59,56,0 --> 2
(2995)SPMM,59,57,0 --> 2
(2996)SPMM,59,58,0 --> 2
(2997)SPMM,59,59,0 --> 2
(2998)SPMM,59,60,0 --> 2
(2999)SPMM,59,72,0 --> 2
(3000)SPMM,59,73,0 --> 2
(3001)SPMM,59,78,0 --> 2
(3002)SPMM,59,79,0 --> 2
(3003)SPMM,59,80,0 --> 2
(3004)SPMM,59,82,0 --> 2
(3005)SPMM,59,83,0 --> 2
(3006)SPMM,59,84,0 --> 2
(3007)SPMM,59,85,0 --> 2
(3008)SPMM,59,86,0 --> 2
(3009)SPMM,59,95,0 --> 2
(3010)SPMM,59,96,0 --> 2
(3011)SPMM,59,99,0 --> 2
(3012)SPMM,59,100,0 --> 2
(3013)SPMM,59,102,0 --> 2
(3014)SPMM,59,103,0 --> 2
(3015)SPMM,59,104,0 --> 2
(3016)SPMM,59,105,0 --> 2
(3017)SETZERO,60,1 --> 95
(3018)SPMM,60,59,0 --> 2
(3019)SPMM,60,60,0 --> 2
(3020)SPMM,60,61,0 --> 2
(3021)SPMM,60,72,0 --> 2
(3022)SPMM,60,73,0 --> 2
(3023)SPMM,60,86,0 --> 2
(3024)SPMM,60,87,0 --> 2
(3025)SPMM,60,95,0 --> 2
(3026)SPMM,60,96,0 --> 2
(3027)SPMM,60,112,0 --> 2
(3028)SPMM,60,113,0 --> 2
(3029)SPMM,60,114,0 --> 2
(3030)SPMM,60,115,0 --> 2
(3031)SPMM,60,116,0 --> 2
(3032)SPMM,60,117,0 --> 2
(3033)SPMM,60,118,0 --> 2
(3034)SPMM,60,119,0 --> 2
(3035)SPMM,60,120,0 --> 2
(3036)SPMM,60,121,0 --> 2
(3037)SPMM,60,122,0 --> 2
(3038)SPMM,60,123,0 --> 2
(3039)SPMM,60,124,0 --> 2
(3040)SPMM,60,125,0 --> 2
(3041)SPMM,60,126,0 --> 2
(3042)SPMM,60,127,0 --> 2
(3043)SPMM,60,128,0 --> 2
(3044)SPMM,60,129,0 --> 2
(3045)SPMM,60,130,0 --> 2
(3046)SPMM,60,131,0 --> 2
(3047)SPMM,60,132,0 --> 2
(3048)SPMM,60,133,0 --> 2
(3049)SPMM,60,134,0 --> 2
(3050)SPMM,60,135,0 --> 2
(3051)SPMM,60,136,0 --> 2
(3052)SPMM,60,137,0 --> 2
(3053)SPMM,60,138,0 --> 2
(3054)SPMM,60,139,0 --> 2
(3055)SPMM,60,140,0 --> 2
(3056)SPMM,60,141,0 --> 2
(3057)SPMM,60,142,0 --> 2
(3058)SPMM,60,143,0 --> 2
(3059)SPMM,60,144,0 --> 2
(3060)SPMM,60,145,0 --> 2
(3061)SPMM,60,146,0 --> 2
(3062)SPMM,60,147,0 --> 2
(3063)SPMM,60,148,0 --> 2
(3064)SPMM,60,149,0 --> 2
(3065)SPMM,60,150,0 --> 2
(3066)SPMM,60,151,0 --> 2
(3067)SPMM,60,152,0 --> 2
(3068)SPMM,60,153,0 --> 2
(3069)SPMM,60,154,0 --> 2
(3070)SPMM,60,155,0 --> 2
(3071)SPMM,60,156,0 --> 2
(3072)SPMM,60,157,0 --> 2
(3073)SPMM,60,158,0 --> 2
(3074)SPMM,60,159,0 --> 2
(3075)SPMM,60,160,0 --> 2
(3076)SPMM,60,161,0 --> 2
(3077)SPMM,60,162,0 --> 2
(3078)SPMM,60,163,0 --> 2
(3079)SPMM,60,166,0 --> 2
(3080)SPMM,60,167,0 --> 2
(3081)SPMM,60,169,0 --> 2
(3082)SPMM,60,170,0 --> 2
(3083)SPMM,60,172,0 --> 2
(3084)SPMM,60,174,0 --> 2
(3085)SPMM,60,175,0 --> 2
(3086)SPMM,60,176,0 --> 2
(3087)SPMM,60,177,0 --> 2
(3088)SPMM,60,178,0 --> 2
(3089)SPMM,60,179,0 --> 2
(3090)SPMM,60,180,0 --> 2
(3091)SPMM,60,181,0 --> 2
(3092)SPMM,60,182,0 --> 2
(3093)SPMM,60,183,0 --> 2
(3094)SPMM,60,184,0 --> 2
(3095)SPMM,60,185,0 --> 2
(3096)SPMM,60,186,0 --> 2
(3097)SPMM,60,187,0 --> 2
(3098)SPMM,60,188,0 --> 2
(3099)SPMM,60,189,0 --> 2
(3100)SPMM,60,190,0 --> 2
(3101)SPMM,60,191,0 --> 2
(3102)SPMM,60,192,0 --> 2
(3103)SPMM,60,193,0 --> 2
(3104)SPMM,60,194,0 --> 2
(3105)SPMM,60,195,0 --> 2
(3106)SPMM,60,196,0 --> 2
(3107)SPMM,60,197,0 --> 2
(3108)SPMM,60,198,0 --> 2
(3109)SPMM,60,199,0 --> 2
(3110)SPMM,60,200,0 --> 2
(3111)SPMM,60,201,0 --> 2
(3112)SPMM,60,202,0 --> 2
(3113)SETZERO,61,1 --> 91
(3114)SPMM,61,60,0 --> 2
(3115)SPMM,61,61,0 --> 2
(3116)SPMM,61,62,0 --> 2
(3117)SPMM,61,72,0 --> 2
(3118)SPMM,61,73,0 --> 2
(3119)SPMM,61,87,0 --> 2
(3120)SPMM,61,88,0 --> 2
(3121)SPMM,61,96,0 --> 2
(3122)SPMM,61,106,0 --> 2
(3123)SPMM,61,107,0 --> 2
(3124)SPMM,61,108,0 --> 2
(3125)SPMM,61,109,0 --> 2
(3126)SPMM,61,110,0 --> 2
(3127)SPMM,61,111,0 --> 2
(3128)SPMM,61,112,0 --> 2
(3129)SPMM,61,113,0 --> 2
(3130)SPMM,61,114,0 --> 2
(3131)SPMM,61,115,0 --> 2
(3132)SPMM,61,116,0 --> 2
(3133)SPMM,61,117,0 --> 2
(3134)SPMM,61,118,0 --> 2
(3135)SPMM,61,119,0 --> 2
(3136)SPMM,61,120,0 --> 2
(3137)SPMM,61,121,0 --> 2
(3138)SPMM,61,122,0 --> 2
(3139)SPMM,61,123,0 --> 2
(3140)SPMM,61,124,0 --> 2
(3141)SPMM,61,125,0 --> 2
(3142)SPMM,61,128,0 --> 2
(3143)SPMM,61,129,0 --> 2
(3144)SPMM,61,130,0 --> 2
(3145)SPMM,61,131,0 --> 2
(3146)SPMM,61,132,0 --> 2
(3147)SPMM,61,134,0 --> 2
(3148)SPMM,61,135,0 --> 2
(3149)SPMM,61,136,0 --> 2
(3150)SPMM,61,137,0 --> 2
(3151)SPMM,61,138,0 --> 2
(3152)SPMM,61,139,0 --> 2
(3153)SPMM,61,140,0 --> 2
(3154)SPMM,61,141,0 --> 2
(3155)SPMM,61,142,0 --> 2
(3156)SPMM,61,143,0 --> 2
(3157)SPMM,61,146,0 --> 2
(3158)SPMM,61,147,0 --> 2
(3159)SPMM,61,148,0 --> 2
(3160)SPMM,61,149,0 --> 2
(3161)SPMM,61,151,0 --> 2
(3162)SPMM,61,152,0 --> 2
(3163)SPMM,61,154,0 --> 2
(3164)SPMM,61,155,0 --> 2
(3165)SPMM,61,156,0 --> 2
(3166)SPMM,61,157,0 --> 2
(3167)SPMM,61,158,0 --> 2
(3168)SPMM,61,159,0 --> 2
(3169)SPMM,61,160,0 --> 2
(3170)SPMM,61,161,0 --> 2
(3171)SPMM,61,162,0 --> 2
(3172)SPMM,61,163,0 --> 2
(3173)SPMM,61,164,0 --> 2
(3174)SPMM,61,165,0 --> 2
(3175)SPMM,61,166,0 --> 2
(3176)SPMM,61,167,0 --> 2
(3177)SPMM,61,168,0 --> 2
(3178)SPMM,61,169,0 --> 2
(3179)SPMM,61,170,0 --> 2
(3180)SPMM,61,171,0 --> 2
(3181)SPMM,61,172,0 --> 2
(3182)SPMM,61,173,0 --> 2
(3183)SPMM,61,174,0 --> 2
(3184)SPMM,61,175,0 --> 2
(3185)SPMM,61,176,0 --> 2
(3186)SPMM,61,177,0 --> 2
(3187)SPMM,61,178,0 --> 2
(3188)SPMM,61,179,0 --> 2
(3189)SPMM,61,180,0 --> 2
(3190)SPMM,61,181,0 --> 2
(3191)SPMM,61,182,0 --> 2
(3192)SPMM,61,183,0 --> 2
(3193)SPMM,61,185,0 --> 2
(3194)SPMM,61,186,0 --> 2
(3195)SPMM,61,187,0 --> 2
(3196)SPMM,61,188,0 --> 2
(3197)SPMM,61,189,0 --> 2
(3198)SPMM,61,193,0 --> 2
(3199)SPMM,61,194,0 --> 2
(3200)SPMM,61,195,0 --> 2
(3201)SPMM,61,196,0 --> 2
(3202)SPMM,61,199,0 --> 2
(3203)SPMM,61,200,0 --> 2
(3204)SPMM,61,202,0 --> 2
(3205)SETZERO,62,1 --> 68
(3206)SPMM,62,61,0 --> 2
(3207)SPMM,62,62,0 --> 2
(3208)SPMM,62,63,0 --> 2
(3209)SPMM,62,72,0 --> 2
(3210)SPMM,62,73,0 --> 2
(3211)SPMM,62,87,0 --> 2
(3212)SPMM,62,88,0 --> 2
(3213)SPMM,62,96,0 --> 2
(3214)SPMM,62,105,0 --> 2
(3215)SPMM,62,106,0 --> 2
(3216)SPMM,62,107,0 --> 2
(3217)SPMM,62,108,0 --> 2
(3218)SPMM,62,109,0 --> 2
(3219)SPMM,62,110,0 --> 2
(3220)SPMM,62,111,0 --> 2
(3221)SPMM,62,112,0 --> 2
(3222)SPMM,62,113,0 --> 2
(3223)SPMM,62,114,0 --> 2
(3224)SPMM,62,115,0 --> 2
(3225)SPMM,62,116,0 --> 2
(3226)SPMM,62,117,0 --> 2
(3227)SPMM,62,120,0 --> 2
(3228)SPMM,62,122,0 --> 2
(3229)SPMM,62,125,0 --> 2
(3230)SPMM,62,136,0 --> 2
(3231)SPMM,62,138,0 --> 2
(3232)SPMM,62,141,0 --> 2
(3233)SPMM,62,144,0 --> 2
(3234)SPMM,62,145,0 --> 2
(3235)SPMM,62,146,0 --> 2
(3236)SPMM,62,148,0 --> 2
(3237)SPMM,62,149,0 --> 2
(3238)SPMM,62,150,0 --> 2
(3239)SPMM,62,154,0 --> 2
(3240)SPMM,62,158,0 --> 2
(3241)SPMM,62,162,0 --> 2
(3242)SPMM,62,163,0 --> 2
(3243)SPMM,62,164,0 --> 2
(3244)SPMM,62,166,0 --> 2
(3245)SPMM,62,168,0 --> 2
(3246)SPMM,62,171,0 --> 2
(3247)SPMM,62,172,0 --> 2
(3248)SPMM,62,174,0 --> 2
(3249)SPMM,62,176,0 --> 2
(3250)SPMM,62,177,0 --> 2
(3251)SPMM,62,178,0 --> 2
(3252)SPMM,62,179,0 --> 2
(3253)SPMM,62,180,0 --> 2
(3254)SPMM,62,183,0 --> 2
(3255)SPMM,62,184,0 --> 2
(3256)SPMM,62,185,0 --> 2
(3257)SPMM,62,186,0 --> 2
(3258)SPMM,62,187,0 --> 2
(3259)SPMM,62,188,0 --> 2
(3260)SPMM,62,189,0 --> 2
(3261)SPMM,62,190,0 --> 2
(3262)SPMM,62,191,0 --> 2
(3263)SPMM,62,192,0 --> 2
(3264)SPMM,62,193,0 --> 2
(3265)SPMM,62,194,0 --> 2
(3266)SPMM,62,195,0 --> 2
(3267)SPMM,62,196,0 --> 2
(3268)SPMM,62,197,0 --> 2
(3269)SPMM,62,198,0 --> 2
(3270)SPMM,62,199,0 --> 2
(3271)SPMM,62,200,0 --> 2
(3272)SPMM,62,201,0 --> 2
(3273)SPMM,62,202,0 --> 2
(3274)SETZERO,63,1 --> 65
(3275)SPMM,63,62,0 --> 2
(3276)SPMM,63,63,0 --> 2
(3277)SPMM,63,64,0 --> 2
(3278)SPMM,63,72,0 --> 2
(3279)SPMM,63,88,0 --> 2
(3280)SPMM,63,89,0 --> 2
(3281)SPMM,63,96,0 --> 2
(3282)SPMM,63,105,0 --> 2
(3283)SPMM,63,106,0 --> 2
(3284)SPMM,63,107,0 --> 2
(3285)SPMM,63,108,0 --> 2
(3286)SPMM,63,109,0 --> 2
(3287)SPMM,63,110,0 --> 2
(3288)SPMM,63,111,0 --> 2
(3289)SPMM,63,112,0 --> 2
(3290)SPMM,63,113,0 --> 2
(3291)SPMM,63,118,0 --> 2
(3292)SPMM,63,119,0 --> 2
(3293)SPMM,63,126,0 --> 2
(3294)SPMM,63,128,0 --> 2
(3295)SPMM,63,131,0 --> 2
(3296)SPMM,63,136,0 --> 2
(3297)SPMM,63,143,0 --> 2
(3298)SPMM,63,145,0 --> 2
(3299)SPMM,63,147,0 --> 2
(3300)SPMM,63,148,0 --> 2
(3301)SPMM,63,149,0 --> 2
(3302)SPMM,63,150,0 --> 2
(3303)SPMM,63,151,0 --> 2
(3304)SPMM,63,152,0 --> 2
(3305)SPMM,63,154,0 --> 2
(3306)SPMM,63,155,0 --> 2
(3307)SPMM,63,156,0 --> 2
(3308)SPMM,63,158,0 --> 2
(3309)SPMM,63,160,0 --> 2
(3310)SPMM,63,164,0 --> 2
(3311)SPMM,63,166,0 --> 2
(3312)SPMM,63,168,0 --> 2
(3313)SPMM,63,169,0 --> 2
(3314)SPMM,63,170,0 --> 2
(3315)SPMM,63,171,0 --> 2
(3316)SPMM,63,172,0 --> 2
(3317)SPMM,63,173,0 --> 2
(3318)SPMM,63,174,0 --> 2
(3319)SPMM,63,175,0 --> 2
(3320)SPMM,63,176,0 --> 2
(3321)SPMM,63,177,0 --> 2
(3322)SPMM,63,178,0 --> 2
(3323)SPMM,63,179,0 --> 2
(3324)SPMM,63,181,0 --> 2
(3325)SPMM,63,183,0 --> 2
(3326)SPMM,63,184,0 --> 2
(3327)SPMM,63,185,0 --> 2
(3328)SPMM,63,187,0 --> 2
(3329)SPMM,63,188,0 --> 2
(3330)SPMM,63,189,0 --> 2
(3331)SPMM,63,190,0 --> 2
(3332)SPMM,63,191,0 --> 2
(3333)SPMM,63,194,0 --> 2
(3334)SPMM,63,196,0 --> 2
(3335)SPMM,63,197,0 --> 2
(3336)SPMM,63,198,0 --> 2
(3337)SPMM,63,199,0 --> 2
(3338)SPMM,63,201,0 --> 2
(3339)SPMM,63,202,0 --> 2
(3340)SETZERO,64,1 --> 71
(3341)SPMM,64,63,0 --> 2
(3342)SPMM,64,64,0 --> 2
(3343)SPMM,64,65,0 --> 2
(3344)SPMM,64,72,0 --> 2
(3345)SPMM,64,89,0 --> 2
(3346)SPMM,64,90,0 --> 2
(3347)SPMM,64,96,0 --> 2
(3348)SPMM,64,105,0 --> 2
(3349)SPMM,64,106,0 --> 2
(3350)SPMM,64,107,0 --> 2
(3351)SPMM,64,108,0 --> 2
(3352)SPMM,64,109,0 --> 2
(3353)SPMM,64,110,0 --> 2
(3354)SPMM,64,111,0 --> 2
(3355)SPMM,64,112,0 --> 2
(3356)SPMM,64,113,0 --> 2
(3357)SPMM,64,114,0 --> 2
(3358)SPMM,64,115,0 --> 2
(3359)SPMM,64,117,0 --> 2
(3360)SPMM,64,119,0 --> 2
(3361)SPMM,64,120,0 --> 2
(3362)SPMM,64,122,0 --> 2
(3363)SPMM,64,124,0 --> 2
(3364)SPMM,64,126,0 --> 2
(3365)SPMM,64,128,0 --> 2
(3366)SPMM,64,129,0 --> 2
(3367)SPMM,64,133,0 --> 2
(3368)SPMM,64,134,0 --> 2
(3369)SPMM,64,136,0 --> 2
(3370)SPMM,64,138,0 --> 2
(3371)SPMM,64,139,0 --> 2
(3372)SPMM,64,142,0 --> 2
(3373)SPMM,64,143,0 --> 2
(3374)SPMM,64,144,0 --> 2
(3375)SPMM,64,145,0 --> 2
(3376)SPMM,64,147,0 --> 2
(3377)SPMM,64,148,0 --> 2
(3378)SPMM,64,149,0 --> 2
(3379)SPMM,64,150,0 --> 2
(3380)SPMM,64,153,0 --> 2
(3381)SPMM,64,159,0 --> 2
(3382)SPMM,64,160,0 --> 2
(3383)SPMM,64,162,0 --> 2
(3384)SPMM,64,163,0 --> 2
(3385)SPMM,64,168,0 --> 2
(3386)SPMM,64,169,0 --> 2
(3387)SPMM,64,170,0 --> 2
(3388)SPMM,64,171,0 --> 2
(3389)SPMM,64,172,0 --> 2
(3390)SPMM,64,173,0 --> 2
(3391)SPMM,64,174,0 --> 2
(3392)SPMM,64,175,0 --> 2
(3393)SPMM,64,176,0 --> 2
(3394)SPMM,64,177,0 --> 2
(3395)SPMM,64,178,0 --> 2
(3396)SPMM,64,179,0 --> 2
(3397)SPMM,64,180,0 --> 2
(3398)SPMM,64,181,0 --> 2
(3399)SPMM,64,182,0 --> 2
(3400)SPMM,64,183,0 --> 2
(3401)SPMM,64,185,0 --> 2
(3402)SPMM,64,186,0 --> 2
(3403)SPMM,64,187,0 --> 2
(3404)SPMM,64,188,0 --> 2
(3405)SPMM,64,189,0 --> 2
(3406)SPMM,64,191,0 --> 2
(3407)SPMM,64,192,0 --> 2
(3408)SPMM,64,196,0 --> 2
(3409)SPMM,64,197,0 --> 2
(3410)SPMM,64,199,0 --> 2
(3411)SPMM,64,202,0 --> 2
(3412)SETZERO,65,1 --> 87
(3413)SPMM,65,64,0 --> 2
(3414)SPMM,65,65,0 --> 2
(3415)SPMM,65,66,0 --> 2
(3416)SPMM,65,72,0 --> 2
(3417)SPMM,65,73,0 --> 2
(3418)SPMM,65,90,0 --> 2
(3419)SPMM,65,91,0 --> 2
(3420)SPMM,65,96,0 --> 2
(3421)SPMM,65,108,0 --> 2
(3422)SPMM,65,110,0 --> 2
(3423)SPMM,65,111,0 --> 2
(3424)SPMM,65,112,0 --> 2
(3425)SPMM,65,113,0 --> 2
(3426)SPMM,65,114,0 --> 2
(3427)SPMM,65,115,0 --> 2
(3428)SPMM,65,116,0 --> 2
(3429)SPMM,65,117,0 --> 2
(3430)SPMM,65,118,0 --> 2
(3431)SPMM,65,119,0 --> 2
(3432)SPMM,65,120,0 --> 2
(3433)SPMM,65,121,0 --> 2
(3434)SPMM,65,122,0 --> 2
(3435)SPMM,65,123,0 --> 2
(3436)SPMM,65,124,0 --> 2
(3437)SPMM,65,125,0 --> 2
(3438)SPMM,65,127,0 --> 2
(3439)SPMM,65,128,0 --> 2
(3440)SPMM,65,129,0 --> 2
(3441)SPMM,65,130,0 --> 2
(3442)SPMM,65,131,0 --> 2
(3443)SPMM,65,132,0 --> 2
(3444)SPMM,65,133,0 --> 2
(3445)SPMM,65,134,0 --> 2
(3446)SPMM,65,135,0 --> 2
(3447)SPMM,65,136,0 --> 2
(3448)SPMM,65,137,0 --> 2
(3449)SPMM,65,138,0 --> 2
(3450)SPMM,65,139,0 --> 2
(3451)SPMM,65,140,0 --> 2
(3452)SPMM,65,141,0 --> 2
(3453)SPMM,65,142,0 --> 2
(3454)SPMM,65,144,0 --> 2
(3455)SPMM,65,145,0 --> 2
(3456)SPMM,65,146,0 --> 2
(3457)SPMM,65,147,0 --> 2
(3458)SPMM,65,148,0 --> 2
(3459)SPMM,65,150,0 --> 2
(3460)SPMM,65,153,0 --> 2
(3461)SPMM,65,154,0 --> 2
(3462)SPMM,65,155,0 --> 2
(3463)SPMM,65,157,0 --> 2
(3464)SPMM,65,158,0 --> 2
(3465)SPMM,65,160,0 --> 2
(3466)SPMM,65,162,0 --> 2
(3467)SPMM,65,163,0 --> 2
(3468)SPMM,65,164,0 --> 2
(3469)SPMM,65,165,0 --> 2
(3470)SPMM,65,166,0 --> 2
(3471)SPMM,65,167,0 --> 2
(3472)SPMM,65,169,0 --> 2
(3473)SPMM,65,170,0 --> 2
(3474)SPMM,65,172,0 --> 2
(3475)SPMM,65,174,0 --> 2
(3476)SPMM,65,175,0 --> 2
(3477)SPMM,65,176,0 --> 2
(3478)SPMM,65,177,0 --> 2
(3479)SPMM,65,179,0 --> 2
(3480)SPMM,65,181,0 --> 2
(3481)SPMM,65,182,0 --> 2
(3482)SPMM,65,183,0 --> 2
(3483)SPMM,65,184,0 --> 2
(3484)SPMM,65,185,0 --> 2
(3485)SPMM,65,186,0 --> 2
(3486)SPMM,65,187,0 --> 2
(3487)SPMM,65,188,0 --> 2
(3488)SPMM,65,189,0 --> 2
(3489)SPMM,65,190,0 --> 2
(3490)SPMM,65,191,0 --> 2
(3491)SPMM,65,192,0 --> 2
(3492)SPMM,65,193,0 --> 2
(3493)SPMM,65,194,0 --> 2
(3494)SPMM,65,196,0 --> 2
(3495)SPMM,65,197,0 --> 2
(3496)SPMM,65,198,0 --> 2
(3497)SPMM,65,199,0 --> 2
(3498)SPMM,65,200,0 --> 2
(3499)SPMM,65,201,0 --> 2
(3500)SETZERO,66,1 --> 76
(3501)SPMM,66,65,0 --> 2
(3502)SPMM,66,66,0 --> 2
(3503)SPMM,66,67,0 --> 2
(3504)SPMM,66,72,0 --> 2
(3505)SPMM,66,73,0 --> 2
(3506)SPMM,66,90,0 --> 2
(3507)SPMM,66,91,0 --> 2
(3508)SPMM,66,96,0 --> 2
(3509)SPMM,66,113,0 --> 2
(3510)SPMM,66,116,0 --> 2
(3511)SPMM,66,117,0 --> 2
(3512)SPMM,66,118,0 --> 2
(3513)SPMM,66,119,0 --> 2
(3514)SPMM,66,121,0 --> 2
(3515)SPMM,66,122,0 --> 2
(3516)SPMM,66,123,0 --> 2
(3517)SPMM,66,126,0 --> 2
(3518)SPMM,66,127,0 --> 2
(3519)SPMM,66,128,0 --> 2
(3520)SPMM,66,130,0 --> 2
(3521)SPMM,66,131,0 --> 2
(3522)SPMM,66,133,0 --> 2
(3523)SPMM,66,134,0 --> 2
(3524)SPMM,66,135,0 --> 2
(3525)SPMM,66,136,0 --> 2
(3526)SPMM,66,137,0 --> 2
(3527)SPMM,66,138,0 --> 2
(3528)SPMM,66,139,0 --> 2
(3529)SPMM,66,140,0 --> 2
(3530)SPMM,66,141,0 --> 2
(3531)SPMM,66,142,0 --> 2
(3532)SPMM,66,143,0 --> 2
(3533)SPMM,66,144,0 --> 2
(3534)SPMM,66,145,0 --> 2
(3535)SPMM,66,146,0 --> 2
(3536)SPMM,66,147,0 --> 2
(3537)SPMM,66,150,0 --> 2
(3538)SPMM,66,151,0 --> 2
(3539)SPMM,66,155,0 --> 2
(3540)SPMM,66,156,0 --> 2
(3541)SPMM,66,157,0 --> 2
(3542)SPMM,66,158,0 --> 2
(3543)SPMM,66,159,0 --> 2
(3544)SPMM,66,161,0 --> 2
(3545)SPMM,66,163,0 --> 2
(3546)SPMM,66,164,0 --> 2
(3547)SPMM,66,165,0 --> 2
(3548)SPMM,66,166,0 --> 2
(3549)SPMM,66,167,0 --> 2
(3550)SPMM,66,169,0 --> 2
(3551)SPMM,66,170,0 --> 2
(3552)SPMM,66,171,0 --> 2
(3553)SPMM,66,173,0 --> 2
(3554)SPMM,66,175,0 --> 2
(3555)SPMM,66,176,0 --> 2
(3556)SPMM,66,177,0 --> 2
(3557)SPMM,66,178,0 --> 2
(3558)SPMM,66,179,0 --> 2
(3559)SPMM,66,180,0 --> 2
(3560)SPMM,66,183,0 --> 2
(3561)SPMM,66,184,0 --> 2
(3562)SPMM,66,187,0 --> 2
(3563)SPMM,66,188,0 --> 2
(3564)SPMM,66,189,0 --> 2
(3565)SPMM,66,190,0 --> 2
(3566)SPMM,66,191,0 --> 2
(3567)SPMM,66,192,0 --> 2
(3568)SPMM,66,193,0 --> 2
(3569)SPMM,66,194,0 --> 2
(3570)SPMM,66,195,0 --> 2
(3571)SPMM,66,196,0 --> 2
(3572)SPMM,66,197,0 --> 2
(3573)SPMM,66,198,0 --> 2
(3574)SPMM,66,199,0 --> 2
(3575)SPMM,66,200,0 --> 2
(3576)SPMM,66,201,0 --> 2
(3577)SETZERO,67,1 --> 58
(3578)SPMM,67,66,0 --> 2
(3579)SPMM,67,67,0 --> 2
(3580)SPMM,67,68,0 --> 2
(3581)SPMM,67,72,0 --> 2
(3582)SPMM,67,73,0 --> 2
(3583)SPMM,67,91,0 --> 2
(3584)SPMM,67,92,0 --> 2
(3585)SPMM,67,95,0 --> 2
(3586)SPMM,67,96,0 --> 2
(3587)SPMM,67,123,0 --> 2
(3588)SPMM,67,127,0 --> 2
(3589)SPMM,67,139,0 --> 2
(3590)SPMM,67,142,0 --> 2
(3591)SPMM,67,143,0 --> 2
(3592)SPMM,67,149,0 --> 2
(3593)SPMM,67,151,0 --> 2
(3594)SPMM,67,152,0 --> 2
(3595)SPMM,67,156,0 --> 2
(3596)SPMM,67,158,0 --> 2
(3597)SPMM,67,160,0 --> 2
(3598)SPMM,67,161,0 --> 2
(3599)SPMM,67,162,0 --> 2
(3600)SPMM,67,164,0 --> 2
(3601)SPMM,67,166,0 --> 2
(3602)SPMM,67,167,0 --> 2
(3603)SPMM,67,168,0 --> 2
(3604)SPMM,67,169,0 --> 2
(3605)SPMM,67,171,0 --> 2
(3606)SPMM,67,172,0 --> 2
(3607)SPMM,67,173,0 --> 2
(3608)SPMM,67,174,0 --> 2
